First Name,Last Name,Label,Weight,Height
Eugene,Wintheiser,FIELD_HOCKEY,141,80
Dick,Mraz,RACQUETBALL,166,83
Berneice,Emmerich,INDOOR_VOLLEYBALL,209,62
Martin,Weber,BASEBALL,198,76
Hayden,Schimmel,BEACH_VOLLEYBALL,141,72
Otis,Thompson,BASEBALL,132,71
Lai,Lindgren,FIELD_HOCKEY,119,82
Rosita,Berge,FIELD_HOCKEY,115,60
Jayne,Kertzmann,TENNIS,174,79
Sang,Hettinger,FOOTBALL,169,62
Annika,Fisher,FOOTBALL,151,76
Garrett,Rath,FIELD_HOCKEY,176,77
Lester,Lind,ICE_HOCKEY,196,77
Julienne,Simonis,FIELD_HOCKEY,169,68
Brooke,Waelchi,BASKETBALL,148,78
Monika,Padberg,RACQUETBALL,118,67
Kristel,Murray,TENNIS,137,60
Marlon,Lesch,INDOOR_VOLLEYBALL,125,69
Branden,Bernhard,BEACH_VOLLEYBALL,117,63
Tawna,Emmerich,BEACH_VOLLEYBALL,204,68
Freddie,Davis,RACQUETBALL,200,82
Erwin,Roberts,BASKETBALL,173,61
Darryl,Frami,BASEBALL,110,83
Ronnie,Breitenberg,BEACH_VOLLEYBALL,160,72
Beckie,Kub,RACQUETBALL,182,65
Lincoln,Kshlerin,BEACH_VOLLEYBALL,166,66
Merilyn,Gerlach,BASKETBALL,145,64
Almeta,Prosacco,SOCCER,207,67
Cicely,Von,BEACH_VOLLEYBALL,203,65
Danilo,Kirlin,SOCCER,112,73
Gaylord,Keebler,SOCCER,150,69
Rene,Kozey,INDOOR_VOLLEYBALL,195,73
Lester,O'Kon,TENNIS,168,60
Dylan,Yundt,FIELD_HOCKEY,146,80
Lakenya,Block,BASKETBALL,115,71
Clorinda,Huels,TENNIS,125,77
Laurence,Lehner,TENNIS,120,82
Sharice,Daugherty,FIELD_HOCKEY,152,69
Jacqualine,Fisher,RUGBY,180,81
Gordon,Kuhic,SOCCER,169,68
Boyd,Gerhold,ICE_HOCKEY,186,78
Fleta,Pagac,RUGBY,154,70
Sharell,Cronin,TENNIS,180,78
Lanette,Jakubowski,RACQUETBALL,205,75
Yoko,Walsh,BASKETBALL,117,76
Clarinda,Schumm,TENNIS,194,81
Laila,Orn,ICE_HOCKEY,199,61
Coreen,Breitenberg,RUGBY,122,80
Jackqueline,Kris,RACQUETBALL,110,76
Tonja,Jakubowski,INDOOR_VOLLEYBALL,120,60
Willy,Will,SOCCER,196,66
Lien,Grimes,RUGBY,197,63
Renee,Cormier,ICE_HOCKEY,141,78
Elaina,Smitham,RUGBY,163,78
Shad,Strosin,INDOOR_VOLLEYBALL,133,60
Vanetta,Ledner,BASKETBALL,184,69
Mose,Wisozk,TENNIS,194,69
Sherman,Gerhold,SOCCER,200,73
Cherish,Reichert,SOCCER,169,66
Tobias,Roberts,FOOTBALL,119,70
Gisele,Walsh,RUGBY,161,68
Buffy,Wilkinson,RACQUETBALL,186,79
Shela,Glover,BASEBALL,201,67
Cecil,Abshire,INDOOR_VOLLEYBALL,208,63
Cornelius,Aufderhar,TENNIS,147,83
Coleman,Koch,INDOOR_VOLLEYBALL,111,75
Martina,Runte,RACQUETBALL,186,83
Lyndia,Vandervort,INDOOR_VOLLEYBALL,175,67
Lizzette,MacGyver,TENNIS,188,60
Hai,Dare,FIELD_HOCKEY,180,66
Eugenie,O'Keefe,BASKETBALL,117,65
Denna,Kub,FIELD_HOCKEY,185,60
Bonny,Green,SOCCER,122,76
Luke,Smith,ICE_HOCKEY,185,71
Daine,Von,ICE_HOCKEY,169,79
Reinaldo,Feest,RACQUETBALL,148,74
Randell,Kertzmann,FIELD_HOCKEY,140,66
Stefania,Cartwright,BEACH_VOLLEYBALL,168,77
Alexander,Reilly,TENNIS,176,76
Damien,Christiansen,TENNIS,123,77
Alona,Bogisich,RUGBY,133,75
Warren,Bode,BASKETBALL,182,70
Roderick,Gottlieb,RACQUETBALL,147,66
Colleen,Hessel,INDOOR_VOLLEYBALL,177,69
Gussie,Mills,ICE_HOCKEY,206,71
Solomon,Torphy,INDOOR_VOLLEYBALL,186,66
Margarite,O'Keefe,BASEBALL,158,76
Ezekiel,Cremin,FOOTBALL,168,81
Eura,Wilkinson,TENNIS,142,64
Arlyne,Sporer,FIELD_HOCKEY,168,80
Tony,Davis,FIELD_HOCKEY,131,81
Trina,Wehner,TENNIS,202,77
Lakeisha,Dietrich,FOOTBALL,136,73
Genesis,Murray,BEACH_VOLLEYBALL,198,69
Carylon,Schimmel,RUGBY,137,73
Kaci,O'Keefe,RACQUETBALL,192,83
Rufus,Brekke,BASEBALL,162,67
Alita,Kohler,RACQUETBALL,155,78
Ernest,Thompson,SOCCER,189,79
Ligia,Schmitt,BASEBALL,139,68
Francisco,McCullough,INDOOR_VOLLEYBALL,127,83
Patrick,Bosco,BEACH_VOLLEYBALL,137,67
Randy,Lang,FIELD_HOCKEY,117,69
Audry,Harris,ICE_HOCKEY,112,76
Hai,Champlin,RUGBY,188,70
Conrad,Lowe,TENNIS,196,82
Duane,Dach,BASKETBALL,206,71
Agustin,Harris,BEACH_VOLLEYBALL,206,79
Lon,King,FIELD_HOCKEY,112,83
Hipolito,Haag,BASEBALL,124,73
Stanford,Prosacco,BASKETBALL,192,70
Fernande,Schulist,TENNIS,200,64
Bertha,Thiel,ICE_HOCKEY,198,72
Trevor,Wilderman,INDOOR_VOLLEYBALL,168,83
Lupe,Leffler,FOOTBALL,188,61
Marshall,Berge,TENNIS,117,68
Garland,Schulist,ICE_HOCKEY,142,73
Joey,Donnelly,FIELD_HOCKEY,121,76
Naida,Hammes,INDOOR_VOLLEYBALL,123,73
Mickey,Bernier,ICE_HOCKEY,150,81
Dori,Wolf,FIELD_HOCKEY,206,79
Charlena,Hudson,INDOOR_VOLLEYBALL,114,69
Gilberto,Huel,RUGBY,130,66
Loretta,Keebler,ICE_HOCKEY,184,65
Hilary,Corwin,SOCCER,164,68
Milissa,Collins,BASKETBALL,192,77
Alyse,Mayert,SOCCER,140,61
Nga,Johns,BASEBALL,156,71
Niesha,Blanda,ICE_HOCKEY,125,80
Rickey,Legros,SOCCER,182,80
Nobuko,Friesen,FIELD_HOCKEY,152,70
Jodee,Labadie,BEACH_VOLLEYBALL,188,72
Marilee,Boyle,FOOTBALL,120,77
Dustin,Herzog,BASKETBALL,148,75
Miguel,Morar,SOCCER,148,60
Albert,Thiel,RUGBY,184,61
Jeremiah,Robel,BASEBALL,126,66
Scotty,Ryan,FOOTBALL,130,66
Drew,Lesch,RUGBY,146,70
Chadwick,Ferry,SOCCER,209,80
Jude,Schuster,ICE_HOCKEY,115,78
Jerrell,Treutel,ICE_HOCKEY,168,68
Charlyn,Daugherty,RUGBY,113,74
Zachery,Streich,SOCCER,171,77
Mellisa,Boyer,FIELD_HOCKEY,184,60
Napoleon,Grimes,ICE_HOCKEY,148,68
Joline,Bergnaum,BASEBALL,147,77
Abraham,Nader,BEACH_VOLLEYBALL,139,74
Alvaro,Von,RUGBY,115,61
Mathew,Feeney,TENNIS,192,83
Fatimah,Watsica,FIELD_HOCKEY,183,74
Santo,Mann,FIELD_HOCKEY,203,76
Casie,Kreiger,BASEBALL,165,62
Marcellus,Ratke,BASKETBALL,168,79
Corey,Klein,BASEBALL,198,78
Yolonda,Stokes,SOCCER,173,76
Kurt,Rodriguez,RUGBY,194,71
Seth,Effertz,ICE_HOCKEY,205,76
Vanetta,Walsh,SOCCER,111,76
Sook,Marvin,SOCCER,181,80
Edmundo,Hilll,RUGBY,194,68
Chadwick,Roberts,BASKETBALL,187,67
Rich,Harvey,RACQUETBALL,163,65
Shanna,Paucek,RACQUETBALL,128,74
Courtney,Blick,RUGBY,115,70
Heath,Brown,INDOOR_VOLLEYBALL,178,79
Lucius,Doyle,BASEBALL,131,71
Cletus,Spencer,ICE_HOCKEY,131,71
Dustin,Reilly,INDOOR_VOLLEYBALL,141,68
Brendan,Hoppe,BASKETBALL,178,81
Elfrieda,Jaskolski,TENNIS,133,66
Armando,Jacobi,BASKETBALL,179,80
Britteny,Parker,TENNIS,117,81
Francine,Roob,BASKETBALL,201,78
Tiffani,Konopelski,BEACH_VOLLEYBALL,151,71
Dortha,Tillman,BASKETBALL,112,73
Ramon,Ruecker,TENNIS,192,68
Jeneva,Harris,FIELD_HOCKEY,133,83
Omer,McClure,BASEBALL,186,78
Lowell,Zulauf,BASEBALL,187,67
Latosha,Herzog,RACQUETBALL,202,61
Marietta,Gleichner,RUGBY,169,69
Mindi,Kulas,INDOOR_VOLLEYBALL,120,68
Kassandra,Hand,RUGBY,142,83
Kennith,Donnelly,INDOOR_VOLLEYBALL,196,62
Junita,Schimmel,ICE_HOCKEY,147,77
Genevieve,Bins,RUGBY,121,68
Ranee,Mohr,ICE_HOCKEY,118,78
Lucio,Hermann,BASKETBALL,170,82
Cathleen,Cummerata,BEACH_VOLLEYBALL,151,77
Norberto,Thiel,FOOTBALL,115,61
Mica,Senger,FIELD_HOCKEY,123,62
Josiah,Hoeger,BASEBALL,158,78
Loria,Huel,TENNIS,189,63
Suzie,Franecki,FOOTBALL,209,61
Drema,Stamm,SOCCER,162,65
Romana,Cormier,TENNIS,191,68
Simon,Schmitt,BEACH_VOLLEYBALL,135,66
Oswaldo,Ruecker,FIELD_HOCKEY,124,65
Doyle,Stehr,RUGBY,162,72
Rasheeda,King,BASKETBALL,111,75
Ignacio,Runolfsson,BASKETBALL,181,62
Lura,Swift,ICE_HOCKEY,112,67
Harry,Wilderman,FIELD_HOCKEY,148,62
Jackson,Haag,TENNIS,167,68
Mario,Lindgren,BASEBALL,174,75
Demetria,Schumm,TENNIS,202,63
Jacob,Nikolaus,INDOOR_VOLLEYBALL,183,80
Raeann,Halvorson,BASKETBALL,177,65
Al,Klocko,SOCCER,141,73
Cristin,Kris,INDOOR_VOLLEYBALL,162,72
Quincy,Nienow,BEACH_VOLLEYBALL,155,68
Kirk,Bashirian,ICE_HOCKEY,128,80
Van,Corkery,FIELD_HOCKEY,200,80
Love,Watsica,FIELD_HOCKEY,161,62
Leandro,Ernser,ICE_HOCKEY,163,75
Paulette,Murphy,RACQUETBALL,115,67
Annalisa,Hintz,RUGBY,114,72
Conception,Gorczany,RACQUETBALL,207,81
Lelia,Smitham,ICE_HOCKEY,116,80
Roger,Yundt,BASKETBALL,146,64
Bennie,Hettinger,SOCCER,172,79
Dexter,Beier,RACQUETBALL,168,78
Eli,Romaguera,ICE_HOCKEY,174,79
Sydney,O'Hara,SOCCER,163,66
Jacob,Rippin,INDOOR_VOLLEYBALL,141,60
Yuriko,Friesen,BEACH_VOLLEYBALL,174,71
Clair,Simonis,BASKETBALL,112,63
Joe,Schowalter,BASEBALL,195,62
Carol,Terry,RUGBY,117,64
Ryan,Stanton,TENNIS,137,75
Miki,Klocko,BASEBALL,184,73
Waylon,Langworth,INDOOR_VOLLEYBALL,126,73
Kendall,Nitzsche,FIELD_HOCKEY,155,77
Merlyn,Balistreri,ICE_HOCKEY,154,62
Eugenio,Hegmann,RUGBY,195,62
Lou,Simonis,SOCCER,156,76
Valentina,Botsford,BASKETBALL,197,62
Joseph,Roob,RUGBY,159,68
Shane,Dooley,RUGBY,153,77
Stacey,Nienow,RUGBY,163,75
Derrick,Steuber,FIELD_HOCKEY,190,82
Hollie,Durgan,RUGBY,144,74
Quincy,Rolfson,BASEBALL,179,71
Clyde,Adams,SOCCER,148,72
Levi,Kuvalis,INDOOR_VOLLEYBALL,130,83
Yu,Farrell,FIELD_HOCKEY,132,70
Silas,Gaylord,FOOTBALL,112,78
Ron,Jenkins,BASKETBALL,115,72
Cletus,Hansen,BASEBALL,199,64
Monty,Johns,BASKETBALL,178,69
Miles,Breitenberg,BASKETBALL,171,62
Shanelle,Hickle,ICE_HOCKEY,160,69
Eli,Considine,SOCCER,159,73
Nolan,Hintz,RACQUETBALL,164,65
Bernard,King,FOOTBALL,126,76
Angelo,Bode,FOOTBALL,140,69
Kip,Lakin,RUGBY,151,64
Willian,Wolff,RUGBY,162,68
Audrie,Crist,BASEBALL,198,83
Dayle,Nicolas,BEACH_VOLLEYBALL,197,74
Levi,Muller,FIELD_HOCKEY,167,73
Chung,Parker,INDOOR_VOLLEYBALL,150,68
Mayme,Nicolas,RUGBY,115,65
Melissia,Bogan,BEACH_VOLLEYBALL,152,81
Ricardo,Lesch,INDOOR_VOLLEYBALL,134,60
Louisa,Hessel,RUGBY,207,66
Gerry,Predovic,RACQUETBALL,135,65
Josue,Nienow,RACQUETBALL,113,79
Leo,Cummerata,FIELD_HOCKEY,186,75
Faustino,Veum,TENNIS,175,64
Norman,Lesch,FIELD_HOCKEY,151,80
Conrad,Cassin,SOCCER,163,69
Karina,Ziemann,FIELD_HOCKEY,151,60
Rolf,Barton,FOOTBALL,162,69
Barry,King,SOCCER,206,72
Ermelinda,Abernathy,FIELD_HOCKEY,178,66
Jackson,Hirthe,BASKETBALL,162,70
Truman,Christiansen,BEACH_VOLLEYBALL,189,74
Rufina,Auer,BASEBALL,137,76
Harold,Heathcote,BASEBALL,145,66
Frederic,Connelly,ICE_HOCKEY,205,62
Donn,Price,FOOTBALL,146,77
Patricia,Von,BASKETBALL,127,64
Gina,Parker,INDOOR_VOLLEYBALL,120,80
Nilsa,Thompson,BASKETBALL,145,60
Annamaria,Conn,ICE_HOCKEY,155,81
Cary,Gutkowski,BASEBALL,143,63
Emile,Flatley,BEACH_VOLLEYBALL,163,83
Refugio,Langworth,RUGBY,205,71
Shawn,Boehm,BASEBALL,187,63
Eunice,Leffler,SOCCER,199,65
Gwyneth,Bashirian,SOCCER,160,78
Cecil,Moore,ICE_HOCKEY,118,62
Amal,Cronin,INDOOR_VOLLEYBALL,154,83
Agustin,Purdy,BASKETBALL,150,80
Drew,Spinka,SOCCER,116,68
Forrest,Hudson,ICE_HOCKEY,134,83
Kami,Feil,INDOOR_VOLLEYBALL,181,64
Nelly,Jaskolski,SOCCER,189,65
Ethan,West,BASKETBALL,177,80
Timmy,Bogan,BASKETBALL,175,61
Jody,Rath,BASKETBALL,196,66
Bennett,MacGyver,FOOTBALL,121,66
Ronda,O'Hara,BASEBALL,166,63
Rafael,Legros,RUGBY,206,80
Everett,Buckridge,BEACH_VOLLEYBALL,195,61
Santiago,Reichel,SOCCER,193,61
Sunni,Block,TENNIS,160,82
Tim,King,FIELD_HOCKEY,114,71
Elsie,Leffler,FOOTBALL,202,73
Delphia,Torp,RACQUETBALL,149,73
Candace,Sawayn,INDOOR_VOLLEYBALL,143,75
Sandy,Crona,INDOOR_VOLLEYBALL,114,65
Bernard,Lang,FIELD_HOCKEY,191,80
Alejandro,Armstrong,ICE_HOCKEY,127,72
Evelin,Hoeger,ICE_HOCKEY,128,77
Miquel,Doyle,SOCCER,149,60
Colby,Schowalter,RACQUETBALL,147,69
Manuel,Morar,ICE_HOCKEY,115,68
Antony,Volkman,INDOOR_VOLLEYBALL,158,80
Clay,Hane,RUGBY,190,81
Della,Fisher,FIELD_HOCKEY,156,77
Zina,Daniel,FIELD_HOCKEY,167,64
Giovanni,VonRueden,FOOTBALL,146,73
Cole,Fay,BASKETBALL,188,81
Vennie,Beer,TENNIS,184,63
Dion,Simonis,BASEBALL,176,74
Latarsha,Hagenes,BASEBALL,203,72
Bertie,Schumm,BASKETBALL,143,73
Mervin,Weimann,INDOOR_VOLLEYBALL,194,69
Cheryl,Simonis,BEACH_VOLLEYBALL,181,77
Salvatore,Homenick,BASEBALL,144,69
Kayleigh,Gerhold,BASKETBALL,110,67
Bernadette,Ondricka,BASKETBALL,142,71
Carman,Howell,RACQUETBALL,156,83
Clayton,Prohaska,FIELD_HOCKEY,110,70
Tracy,Luettgen,RUGBY,168,74
Pasquale,Goldner,RUGBY,180,61
Kraig,Kertzmann,RUGBY,115,75
Delena,Kutch,RUGBY,175,63
Herman,Heathcote,SOCCER,119,70
Reanna,Paucek,BEACH_VOLLEYBALL,204,79
Garland,Yundt,RACQUETBALL,140,61
Tess,Farrell,TENNIS,116,80
Raphael,Keeling,ICE_HOCKEY,128,80
Dorsey,Morissette,BASKETBALL,185,77
Vernon,Hamill,FIELD_HOCKEY,176,66
Willene,Schamberger,RUGBY,163,83
Chase,Rolfson,BASKETBALL,185,74
Renaldo,Schiller,BASKETBALL,149,64
Hilario,Wisozk,BASKETBALL,186,70
Hal,Raynor,ICE_HOCKEY,161,66
Morton,Hagenes,TENNIS,167,69
Lucina,Johns,BEACH_VOLLEYBALL,200,62
Chester,Kuhn,FIELD_HOCKEY,166,60
Cristobal,Gusikowski,RACQUETBALL,157,62
Bambi,Yost,ICE_HOCKEY,200,69
Myles,Parisian,BASKETBALL,135,71
Megan,Turner,BEACH_VOLLEYBALL,202,73
Janessa,Beier,TENNIS,183,70
Torie,Pfeffer,BASKETBALL,206,79
Sarah,Batz,SOCCER,187,76
Rebecka,Klein,RUGBY,112,68
Lorean,Watsica,BEACH_VOLLEYBALL,121,78
Zella,Donnelly,TENNIS,158,75
Traci,Schmidt,BEACH_VOLLEYBALL,189,75
Leah,Waelchi,BEACH_VOLLEYBALL,119,75
Cameron,Block,ICE_HOCKEY,111,72
Chester,Bailey,FOOTBALL,166,62
Lisette,Rolfson,FOOTBALL,118,75
Stephani,Rowe,BASKETBALL,159,78
Sterling,Gerhold,RUGBY,142,71
Jin,Ritchie,ICE_HOCKEY,200,79
Casandra,Lind,BASEBALL,132,63
Garland,O'Conner,RUGBY,178,65
Cecille,Pollich,BASKETBALL,124,63
Duncan,Skiles,RUGBY,186,77
Josefina,Cole,ICE_HOCKEY,189,62
Collene,Prohaska,BASEBALL,131,79
Stanley,Russel,RUGBY,145,79
Federico,Simonis,RUGBY,198,73
Patrick,Ullrich,TENNIS,127,64
Trudy,Koch,FOOTBALL,164,63
May,Predovic,RACQUETBALL,136,75
Alla,Schumm,BASEBALL,203,79
Mellissa,Harris,SOCCER,151,70
Lakesha,Kuhlman,RACQUETBALL,172,76
Jarrod,Braun,BASEBALL,165,82
Mike,Murazik,RACQUETBALL,134,74
Celesta,Beer,BASEBALL,131,71
Blanca,Witting,RUGBY,172,73
Rolf,Hickle,TENNIS,192,62
Roger,Bergstrom,SOCCER,150,66
Adena,Tillman,RACQUETBALL,208,67
Nathan,Hilpert,RACQUETBALL,172,65
Lou,Wolf,TENNIS,129,61
Ernie,Barton,BASKETBALL,121,63
Thanh,Towne,INDOOR_VOLLEYBALL,120,83
Wade,Schiller,BEACH_VOLLEYBALL,209,67
Janice,Mueller,TENNIS,192,74
Frances,Morissette,BASKETBALL,134,60
Rikki,Dicki,FIELD_HOCKEY,170,64
Andrea,Mayer,TENNIS,128,80
Fredrick,Raynor,TENNIS,132,73
Jeanine,Lind,FOOTBALL,127,77
Brittany,Welch,RUGBY,193,69
Danna,Morissette,ICE_HOCKEY,172,68
Manual,Kunde,RUGBY,133,68
Keeley,Carter,RACQUETBALL,166,66
Shawanna,Nolan,BASKETBALL,177,73
Kenisha,Kuphal,INDOOR_VOLLEYBALL,172,76
Zandra,Baumbach,BASKETBALL,180,63
Leonia,Cronin,BEACH_VOLLEYBALL,125,75
Gregg,Turcotte,RUGBY,133,64
Dewitt,O'Reilly,FIELD_HOCKEY,176,60
Donald,Cremin,FOOTBALL,175,78
Tari,Sporer,BEACH_VOLLEYBALL,125,80
Ariel,Schamberger,FOOTBALL,186,71
Carline,Kuphal,RACQUETBALL,141,72
Constance,Veum,TENNIS,199,65
Isaac,Luettgen,BEACH_VOLLEYBALL,186,72
Brad,Metz,FOOTBALL,150,79
Risa,Tremblay,BASKETBALL,201,76
Andreas,Wiegand,RACQUETBALL,159,71
Branden,Marvin,ICE_HOCKEY,152,70
Loura,Kunze,BASEBALL,176,60
Tammi,Leuschke,FOOTBALL,128,71
Carolann,Boyle,FOOTBALL,164,74
Bernard,Stiedemann,ICE_HOCKEY,117,68
Josefina,Howell,TENNIS,157,73
Else,Cremin,RACQUETBALL,125,77
Wes,Klocko,FIELD_HOCKEY,202,61
Art,Purdy,INDOOR_VOLLEYBALL,194,77
Magaly,Rohan,BEACH_VOLLEYBALL,116,63
Garnett,Moen,BASKETBALL,124,67
Stephenie,Nicolas,FOOTBALL,175,62
Shaunte,Orn,FIELD_HOCKEY,151,65
Rosendo,Collier,FOOTBALL,150,82
Napoleon,Johns,FOOTBALL,161,73
Darrin,McClure,BASEBALL,209,83
Shakia,Jacobi,RACQUETBALL,204,81
Burt,Kutch,BASKETBALL,137,74
Adam,Brakus,FIELD_HOCKEY,163,69
Carry,Goodwin,RACQUETBALL,197,80
Bryce,Wunsch,RUGBY,125,68
Zenaida,Schiller,BASKETBALL,170,81
Jeannie,Brakus,RUGBY,200,70
Chase,Windler,BEACH_VOLLEYBALL,133,73
Walter,Bogisich,RUGBY,114,80
Angel,Weissnat,ICE_HOCKEY,146,69
Jung,Trantow,TENNIS,166,71
Eliseo,Mohr,TENNIS,205,72
Ahmed,Champlin,FIELD_HOCKEY,130,69
Luz,Leffler,TENNIS,184,73
Malinda,Lind,RUGBY,192,75
Ben,O'Hara,TENNIS,193,62
Many,Stroman,INDOOR_VOLLEYBALL,199,73
Efren,Braun,BEACH_VOLLEYBALL,180,74
Priscilla,Hilll,RACQUETBALL,181,78
Abe,Carroll,RUGBY,148,63
Wilbur,Bogan,FOOTBALL,140,60
Angle,Koch,SOCCER,164,79
June,Jerde,RACQUETBALL,201,76
Arnette,McClure,BASEBALL,183,67
Vanessa,Beer,FOOTBALL,170,75
Ike,Schuster,SOCCER,144,67
Bethanie,Marvin,TENNIS,118,64
Lyndon,Brekke,TENNIS,180,61
Oralee,Christiansen,INDOOR_VOLLEYBALL,177,79
Willy,Pfeffer,FOOTBALL,199,60
Jimmie,Lemke,BASKETBALL,164,81
Noel,Barton,FOOTBALL,125,64
Gladis,Berge,RUGBY,154,78
Amado,Frami,RUGBY,163,82
Taneka,Effertz,RACQUETBALL,156,71
Dane,Howell,INDOOR_VOLLEYBALL,127,65
Ailene,Hermiston,TENNIS,145,70
Tracy,Kuhn,BASEBALL,119,82
Edwin,Schroeder,RACQUETBALL,178,63
Casey,Hickle,SOCCER,132,61
Oralia,Stroman,ICE_HOCKEY,129,68
Mendy,Yundt,FOOTBALL,181,79
Markus,King,TENNIS,141,82
Clay,Kohler,TENNIS,124,62
Lorita,Klocko,SOCCER,111,73
Stacey,Dach,SOCCER,147,79
Waldo,Keebler,BASKETBALL,189,75
Mohammed,Gusikowski,BEACH_VOLLEYBALL,138,72
Ismael,Senger,TENNIS,118,83
Maryrose,Aufderhar,SOCCER,186,63
Mohamed,Fadel,TENNIS,137,61
Kyla,Cruickshank,BASEBALL,113,64
Kerri,Nienow,RACQUETBALL,127,77
Raymundo,Kuhlman,BASEBALL,128,77
Jewell,Batz,FOOTBALL,163,60
Claribel,Prohaska,TENNIS,167,64
Neville,Gulgowski,ICE_HOCKEY,175,76
Diedra,Monahan,FIELD_HOCKEY,163,62
Orlando,King,ICE_HOCKEY,181,73
Carson,Farrell,BASKETBALL,208,82
Torri,Bechtelar,ICE_HOCKEY,157,83
Synthia,O'Hara,TENNIS,189,75
Mauro,Ebert,SOCCER,158,81
Paul,Johnson,TENNIS,145,82
Sang,Smitham,BEACH_VOLLEYBALL,160,63
Willie,Skiles,TENNIS,196,69
Jimmie,Kemmer,BASEBALL,206,72
Claudio,Pacocha,TENNIS,136,67
Jacki,Jacobs,SOCCER,164,60
Douglas,Marvin,BASKETBALL,119,81
Carrol,O'Reilly,FOOTBALL,172,76
Val,Armstrong,ICE_HOCKEY,207,63
Katina,Haag,BEACH_VOLLEYBALL,177,66
Weldon,Mayert,BEACH_VOLLEYBALL,199,69
Diego,Rath,BEACH_VOLLEYBALL,112,69
Sean,Corwin,BASKETBALL,119,66
Eleanora,Runolfsson,TENNIS,176,72
Ione,Lehner,BEACH_VOLLEYBALL,157,64
Curtis,Weissnat,BASKETBALL,113,67
Estefana,Wuckert,FOOTBALL,139,82
Vi,Langworth,TENNIS,201,77
Arron,Crooks,RACQUETBALL,125,61
Truman,Bosco,RUGBY,166,78
Benjamin,Dietrich,BASEBALL,187,76
Shandra,Rice,INDOOR_VOLLEYBALL,190,74
Wilburn,Johns,INDOOR_VOLLEYBALL,150,61
Aleisha,VonRueden,SOCCER,126,80
Newton,Fisher,BASKETBALL,190,60
Kip,Graham,FIELD_HOCKEY,146,73
Maranda,O'Hara,FOOTBALL,203,61
Neville,D'Amore,BASEBALL,145,83
Enda,Nolan,FOOTBALL,208,79
Lita,Heller,BASKETBALL,191,80
Tuan,Price,BASEBALL,142,75
Claude,Weber,RUGBY,196,61
Nicki,Boyer,RUGBY,124,62
Whitney,Conroy,BASKETBALL,193,75
Brandie,Reichel,TENNIS,177,81
Rolland,Doyle,RACQUETBALL,151,77
Jonas,Botsford,FIELD_HOCKEY,179,81
Christel,Heaney,ICE_HOCKEY,125,61
Grant,Howe,BEACH_VOLLEYBALL,203,61
Angelo,Fay,BASEBALL,123,60
Kennith,Schaden,FIELD_HOCKEY,158,60
Moira,Streich,FIELD_HOCKEY,189,68
Ryann,Ankunding,INDOOR_VOLLEYBALL,199,75
Columbus,Bauch,SOCCER,148,77
Annika,Mayer,BASKETBALL,187,81
Chas,Purdy,INDOOR_VOLLEYBALL,148,79
Vashti,Waelchi,FIELD_HOCKEY,149,82
Dominic,Erdman,TENNIS,167,63
Freeman,Hane,RACQUETBALL,187,81
Wilmer,Nader,BEACH_VOLLEYBALL,127,61
Lewis,Wilderman,BEACH_VOLLEYBALL,180,77
Jeffery,Altenwerth,BASKETBALL,141,65
Louis,Mayer,FIELD_HOCKEY,112,70
Cornelius,Homenick,INDOOR_VOLLEYBALL,138,70
Duane,Cole,FIELD_HOCKEY,171,60
Mary,Wintheiser,INDOOR_VOLLEYBALL,180,63
Erwin,Stoltenberg,SOCCER,202,73
Steve,Hyatt,RACQUETBALL,116,73
Torri,Armstrong,TENNIS,164,83
Leena,Herman,RACQUETBALL,192,64
Thad,Reichel,INDOOR_VOLLEYBALL,126,66
Suzy,Walker,BASKETBALL,168,81
Weldon,Gleason,SOCCER,135,63
Frederick,Hessel,TENNIS,185,78
Lorenzo,Wehner,BEACH_VOLLEYBALL,114,75
Cristopher,Towne,RUGBY,199,71
Lavonna,Moen,BEACH_VOLLEYBALL,139,83
Quintin,Dach,INDOOR_VOLLEYBALL,148,71
Lula,Schroeder,RUGBY,133,62
Vera,Keeling,BEACH_VOLLEYBALL,159,67
Tristan,Harvey,TENNIS,199,63
Selina,Murazik,BASKETBALL,159,80
Maida,Beer,ICE_HOCKEY,175,68
Garrett,O'Kon,BASEBALL,143,63
Mitch,Mayer,SOCCER,186,82
Carl,Ortiz,INDOOR_VOLLEYBALL,177,66
Christinia,Harber,BASKETBALL,123,82
Grisel,Thiel,BEACH_VOLLEYBALL,156,79
Quincy,Beier,INDOOR_VOLLEYBALL,112,83
Garry,Lemke,RUGBY,113,79
Chia,Rolfson,FOOTBALL,207,66
Augustus,Rodriguez,ICE_HOCKEY,142,73
Jonathan,Schuster,RUGBY,208,70
Cary,Cummerata,BASEBALL,119,76
Seymour,Barton,BEACH_VOLLEYBALL,125,83
Beulah,Wunsch,ICE_HOCKEY,201,81
Christel,Rippin,RACQUETBALL,193,77
Wesley,Beatty,BEACH_VOLLEYBALL,180,62
Stepanie,Schmidt,BASEBALL,157,66
Andre,Olson,RACQUETBALL,172,83
Tyron,Blanda,BEACH_VOLLEYBALL,129,74
Collin,Green,ICE_HOCKEY,125,67
Tanner,Osinski,RACQUETBALL,167,73
Logan,Yundt,RACQUETBALL,167,68
Jenice,Bergstrom,FIELD_HOCKEY,141,72
Julian,VonRueden,ICE_HOCKEY,208,69
Haywood,Grady,FOOTBALL,205,81
Efren,Satterfield,SOCCER,127,74
Sarina,Bradtke,BASEBALL,200,64
